Time,ProfitLabel,TimeFilter,Close,Rsi7,Rsi14,Rsi21,MacdLine1,MacdCandle1,MacdLine2,MacdCandle2,MacdLine3,MacdCandle3,Cci1,Cci2,Cci3,StochMain1,StochSignal1,StochMain2,StochSignal2,StochMain3,StochSignal3,Hour_sin,Hour_cos,RSI7_minus_RSI14,RSI7_minus_RSI21,RSI14_minus_RSI21,RSI7_div_RSI14,RSI7_div_RSI21,RSI14_div_RSI21,RSI7_region,RSI14_region,RSI21_region,RSI_order,MacdHist1,MacdCross1,MacdAboveZero1,MacdSlope1,MacdHist2,MacdCross2,MacdAboveZero2,MacdSlope2,MacdHist3,MacdCross3,MacdAboveZero3,MacdSlope3,CciRegion1,CciRegion2,CciRegion3,StochCross1,StochRegion1,StochCross2,StochRegion2,StochCross3,StochRegion3,ma_diff_7_14,ma_diff_14_21,ma_diff_7_21,ma7_close_diff,ma14_close_diff,ma21_close_diff,tenkan_kijun_diff,spanA_spanB_diff,close_tenkan_diff,close_kijun_diff,close_spanA_diff,close_spanB_diff,boll_bandwidth,close_boll_upper_diff,close_boll_lower_diff,close_boll_middle_diff,boll_upper_middle_diff,boll_lower_middle_diff,close_env_upper_diff,close_env_lower_diff,Rsi7_momentum_1,Rsi7_momentum_2,Rsi7_momentum_3,MacdLine1_momentum_1,MacdLine1_momentum_2,MacdLine1_momentum_3,StochMain1_momentum_1,StochMain1_momentum_2,StochMain1_momentum_3,Rsi14_momentum_1,Rsi14_momentum_2,Rsi14_momentum_3,MacdLine2_momentum_1,MacdLine2_momentum_2,MacdLine2_momentum_3,StochMain2_momentum_1,StochMain2_momentum_2,StochMain2_momentum_3,Rsi21_momentum_1,Rsi21_momentum_2,Rsi21_momentum_3,MacdLine3_momentum_1,MacdLine3_momentum_2,MacdLine3_momentum_3,StochMain3_momentum_1,StochMain3_momentum_2,StochMain3_momentum_3
2025-04-28 07:05:00,2,1,3289.58,47.07,50.08,48.41,0.98,0.41,-1.97,-2.5,1.18,2.91,-157.92,4.5,44.37,25.52,46.98,48.97,68.93,71.81,79.56,0.9659258262890683,-0.25881904510252063,-3.01,-1.34,1.67,0.94,0.97,1.03,2,2,2,3,0.57,1,1,-0.17,0.53,1,0,0.07,-1.73,0,1,-0.82,-2,1,1,0,1,0,1,0,1,1.34,0.68,2.02,1.83,0.49,-0.19,10.57,-12.19,-2.59,7.98,-5.97,-18.16,-11.08,2.04,-9.04,13.13,11.09,22.17,-4.13,2.45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 07:10:00,2,1,3290.47,50.85,51.7,49.46,0.91,0.63,-1.89,-2.36,0.83,2.61,-105.11,-8.03,39.16,26.47,36.03,28.55,51.05,70.18,74.81,0.9659258262890683,-0.25881904510252063,-0.85,1.39,2.24,0.98,1.03,1.05,2,2,2,2,0.28,1,1,-0.07,0.47,1,0,0.08,-1.78,0,1,-0.35,-1,0,1,0,1,0,1,0,1,1.04,0.64,1.68,0.7,-0.34,-0.98,10.19,-13.27,-1.32,8.87,-0.1,-13.37,-10.04,2.26,-7.78,12.31,10.05,20.09,-3.69,2.89,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-28 07:15:00,1,1,3291.78,56.21,54.05,51.0,0.95,0.81,-1.79,-2.22,0.84,2.31,-65.65,-16.16,37.63,29.69,27.23,28.37,35.3,67.92,69.97,0.9659258262890683,-0.25881904510252063,2.16,5.21,3.05,1.04,1.1,1.06,2,2,2,0,0.14,1,1,0.04,0.43,1,0,0.1,-1.47,0,1,0.01,0,0,1,1,1,0,1,0,1,0.97,0.66,1.63,-0.46,-1.43,-2.09,9.96,-15.22,0.22,10.18,3.16,-12.06,-9.27,2.95,-6.32,12.21,9.26,18.53,-2.94,3.65,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
2025-04-28 07:20:00,1,1,3292.6,59.44,55.51,51.96,1.03,0.93,-1.68,-2.1,0.96,2.01,38.96,21.82,55.04,52.87,36.34,49.7,35.54,73.73,70.61,0.9659258262890683,-0.25881904510252063,3.93,7.48,3.55,1.07,1.14,1.07,2,2,2,0,0.1,1,1,0.08,0.42,1,0,0.11,-1.05,0,1,0.12,1,1,1,1,1,1,1,1,1,0.99,0.69,1.68,-0.96,-1.95,-2.64,9.44,-16.41,1.05,10.49,6.76,-9.65,-8.48,3.14,-5.34,11.63,8.49,16.97,-2.78,3.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0
2025-04-28 07:25:00,1,1,3293.6,63.3,57.29,53.14,1.17,1.01,-1.55,-1.98,1.17,1.74,112.53,64.0,64.84,74.63,52.4,69.19,49.09,77.34,72.99,0.9659258262890683,-0.25881904510252063,6.01,10.16,4.15,1.1,1.19,1.08,3,2,2,0,0.16,1,1,0.14,0.43,1,0,0.13,-0.57,0,1,0.21,2,1,1,1,1,1,1,1,1,1.09,0.75,1.84,-1.47,-2.56,-3.31,8.33,-16.41,2.05,10.38,7.76,-8.65,-8.3,3.67,-4.63,11.98,8.31,16.61,-2.06,4.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2025-04-28 07:30:00,1,1,3292.84,58.38,55.47,52.12,1.2,1.06,-1.45,-1.87,1.09,1.5,81.94,50.75,60.48,82.63,70.04,75.41,64.77,74.93,75.33,0.9659258262890683,-0.25881904510252063,2.91,6.26,3.35,1.05,1.12,1.06,2,2,2,0,0.14,1,1,0.03,0.42,1,0,0.1,-0.41,0,1,-0.08,1,1,1,1,2,1,1,0,1,1.03,0.76,1.79,-0.53,-1.56,-2.32,8.03,-13.22,1.29,9.32,7.0,-6.22,-7.81,2.44,-5.37,10.25,7.81,15.62,-2.82,3.77,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-04-28 07:35:00,1,1,3294.04,63.59,57.75,53.6,1.3,1.08,-1.33,-1.76,1.22,1.29,87.21,79.81,67.43,86.8,81.35,83.74,76.11,77.21,76.49,0.9659258262890683,-0.25881904510252063,5.84,9.99,4.15,1.1,1.19,1.08,3,2,2,0,0.22,1,1,0.1,0.43,1,0,0.12,-0.07,0,1,0.13,1,1,1,1,2,1,2,1,1,1.09,0.81,1.9,-1.3,-2.39,-3.2,8.03,-13.22,2.49,10.52,8.2,-5.02,-6.63,2.98,-3.65,9.61,6.63,13.26,-1.71,4.87,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
2025-04-28 07:40:00,1,1,3291.7,49.49,52.14,50.41,1.19,1.1,-1.26,-1.66,0.8,1.12,16.56,3.77,41.27,70.28,79.9,73.04,77.39,69.68,73.94,0.9659258262890683,-0.25881904510252063,-2.65,-0.92,1.73,0.95,0.98,1.03,2,2,2,3,0.09,1,1,-0.11,0.4,1,0,0.07,-0.32,0,1,-0.42,1,1,1,0,1,0,1,0,1,0.82,0.74,1.56,0.78,-0.04,-0.78,5.71,-11.64,0.18,5.89,5.86,-5.78,-5.81,0.26,-5.55,6.07,5.81,11.62,-4.07,2.51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 07:45:00,1,1,3296.57,67.17,60.7,56.11,1.47,1.13,-1.11,-1.56,1.44,1.06,151.26,145.52,107.85,75.34,77.48,79.43,78.74,79.01,75.3,0.9659258262890683,-0.25881904510252063,6.47,11.06,4.59,1.11,1.2,1.08,3,3,2,0,0.34,1,1,0.28,0.45,1,0,0.15,0.38,1,1,0.64,3,2,2,0,1,1,1,1,1,1.19,0.88,2.07,-3.07,-4.26,-5.14,4.76,-11.83,3.37,8.13,11.43,-0.4,-5.15,4.5,-0.65,9.65,5.15,10.3,0.6,7.19,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
2025-04-28 07:50:00,1,1,3298.23,71.18,63.12,57.85,1.81,1.22,-0.93,-1.44,2.06,1.16,184.74,238.27,210.56,78.37,74.66,82.59,78.35,82.29,76.99,0.9659258262890683,-0.25881904510252063,8.06,13.33,5.27,1.13,1.23,1.09,3,3,2,0,0.59,1,1,0.34,0.51,1,0,0.18,0.9,1,1,0.62,3,4,4,1,1,1,2,1,2,1.59,1.05,2.64,-3.54,-5.13,-6.18,4.46,-10.59,4.54,9.0,14.31,3.72,-4.06,5.42,1.36,9.47,4.05,8.11,1.93,8.51,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
2025-04-28 07:55:00,1,1,3299.02,73.01,64.24,58.66,2.11,1.36,-0.75,-1.32,2.46,1.34,135.0,209.26,257.07,93.21,82.31,94.05,85.36,94.05,85.12,0.9659258262890683,-0.25881904510252063,8.77,14.35,5.58,1.14,1.24,1.1,3,3,2,0,0.75,1,1,0.3,0.57,1,0,0.18,1.12,1,1,0.4,2,4,4,1,2,1,2,1,2,1.88,1.21,3.09,-3.25,-5.13,-6.34,4.11,-8.36,5.13,9.24,14.41,6.05,-4.62,5.74,1.12,10.37,4.63,9.25,2.3,8.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-28 08:00:00,1,1,3298.3,68.39,62.37,57.59,2.27,1.5,-0.6,-1.19,2.44,1.52,86.22,152.19,215.65,92.3,87.96,92.91,89.85,93.19,89.84,0.8660254037844387,-0.4999999999999998,6.02,10.8,4.78,1.1,1.19,1.08,3,3,2,0,0.77,1,1,0.16,0.59,1,0,0.15,0.92,1,1,-0.02,1,3,4,1,2,1,2,1,2,1.92,1.29,3.21,-1.9,-3.82,-5.11,4.73,-8.33,3.42,8.15,13.66,5.33,-5.11,4.75,-0.36,9.87,5.12,10.23,1.28,7.87,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 08:05:00,1,1,3297.43,62.79,60.09,56.29,2.3,1.65,-0.48,-1.05,2.14,1.65,57.22,110.53,162.01,85.92,90.47,86.48,91.15,87.49,91.57,0.8660254037844387,-0.4999999999999998,2.7,6.5,3.8,1.04,1.12,1.07,3,3,2,0,0.65,1,1,0.03,0.57,1,0,0.12,0.49,1,1,-0.3,1,2,3,0,2,0,2,0,2,1.79,1.29,3.08,-0.77,-2.56,-3.85,4.73,-8.08,2.55,7.28,12.54,4.46,-5.36,3.64,-1.72,9.01,5.37,10.73,-0.05,6.53,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 08:10:00,1,1,3296.71,58.19,58.2,55.21,2.24,1.76,-0.39,-0.92,1.74,1.71,11.62,67.69,103.73,70.72,82.98,76.05,85.15,78.66,86.45,0.8660254037844387,-0.4999999999999998,-0.01,2.98,2.99,1.0,1.05,1.05,2,2,2,2,0.48,1,1,-0.06,0.53,1,0,0.09,0.03,1,1,-0.4,1,1,2,0,1,0,1,0,1,1.55,1.26,2.81,-0.04,-1.59,-2.85,4.31,-7.59,1.83,6.14,11.33,3.74,-5.39,2.66,-2.73,8.06,5.4,10.79,-1.08,5.51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 08:15:00,1,1,3297.33,61.06,59.39,55.98,2.21,1.88,-0.29,-0.8,1.54,1.76,-41.33,50.53,81.25,58.02,71.55,72.81,78.45,75.77,80.64,0.8660254037844387,-0.4999999999999998,1.67,5.08,3.41,1.03,1.09,1.06,3,2,2,0,0.33,1,1,-0.03,0.51,1,0,0.1,-0.22,0,1,-0.2,0,1,1,0,1,0,1,0,1,1.43,1.23,2.66,-0.49,-1.92,-3.15,4.31,-7.58,2.45,6.76,11.94,4.36,-5.58,3.11,-2.47,8.69,5.58,11.16,-1.01,5.58,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-28 08:20:00,1,1,3297.66,62.65,60.04,56.39,2.2,1.98,-0.19,-0.67,1.41,1.78,-16.1,62.72,93.9,44.65,57.8,73.58,74.15,76.46,76.96,0.8660254037844387,-0.4999999999999998,2.61,6.26,3.65,1.04,1.11,1.06,3,3,2,0,0.22,1,1,-0.01,0.48,1,0,0.1,-0.37,0,1,-0.13,0,1,1,0,1,0,1,0,1,1.33,1.21,2.54,-0.62,-1.95,-3.16,3.68,-8.33,2.78,6.46,13.02,4.69,-5.76,3.23,-2.53,8.99,5.76,11.52,-1.19,5.4,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
2025-04-28 08:25:00,1,1,3297.54,61.58,59.66,56.19,2.15,2.08,-0.11,-0.54,1.25,1.83,6.48,61.06,88.98,52.17,51.61,76.35,74.25,78.13,76.79,0.8660254037844387,-0.4999999999999998,1.92,5.39,3.47,1.03,1.1,1.06,3,2,2,0,0.07,1,1,-0.05,0.43,1,0,0.08,-0.58,0,1,-0.16,1,1,1,1,1,1,1,1,1,1.21,1.19,2.4,-0.37,-1.58,-2.77,0.61,-5.77,2.66,3.27,10.34,4.57,-5.89,2.89,-3.0,8.78,5.89,11.78,-1.73,4.87,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2025-04-28 08:30:00,1,1,3297.79,63.11,60.22,56.53,2.11,2.15,-0.02,-0.42,1.15,1.8,47.53,61.01,84.66,51.05,49.29,69.92,73.28,75.79,76.79,0.8660254037844387,-0.4999999999999998,2.89,6.58,3.69,1.05,1.12,1.07,3,3,2,0,-0.04,0,1,-0.04,0.4,1,0,0.09,-0.65,0,1,-0.1,1,1,1,1,1,0,1,0,1,1.12,1.15,2.27,-0.47,-1.59,-2.74,3.16,-5.61,-0.25,2.91,10.43,4.82,-6.04,2.96,-3.08,9.0,6.04,12.08,-1.85,4.75,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-28 08:35:00,1,1,3291.94,30.27,44.68,47.43,1.58,2.13,-0.06,-0.32,-0.08,1.56,-219.08,-97.13,-35.12,37.77,47.0,48.61,64.96,56.35,70.09,0.8660254037844387,-0.4999999999999998,-14.41,-17.16,-2.75,0.68,0.64,0.94,1,2,2,5,-0.55,0,1,-0.53,0.26,1,0,-0.04,-1.64,0,0,-1.23,-3,0,0,0,1,0,1,0,1,0.35,0.87,1.22,4.04,3.69,2.82,0.0,-6.29,-2.81,-2.81,5.26,-1.03,-5.92,-2.94,-8.86,2.98,5.92,11.84,-7.58,-0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 08:40:00,1,1,3288.25,21.88,38.01,42.86,0.86,1.99,-0.17,-0.26,-1.48,1.12,-168.34,-185.86,-123.45,21.26,36.7,21.26,46.6,32.05,54.73,0.8660254037844387,-0.4999999999999998,-16.13,-20.98,-4.85,0.58,0.51,0.89,1,1,2,5,-1.13,0,1,-0.72,0.09,1,0,-0.11,-2.6,0,0,-1.4,-2,-2,-1,0,1,0,1,0,1,-0.6,0.48,-0.12,5.8,6.4,5.92,0.0,-7.11,-6.17,-6.17,3.34,-3.77,-6.52,-6.42,-12.94,0.1,6.52,13.04,-10.94,-4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 08:45:00,1,1,3293.07,45.07,48.76,49.53,0.67,1.81,-0.17,-0.21,-1.29,0.71,-76.76,-115.67,-73.55,23.76,27.6,23.76,31.21,23.76,37.39,0.8660254037844387,-0.4999999999999998,-3.69,-4.46,-0.77,0.92,0.91,0.98,2,2,2,5,-1.14,0,1,-0.19,0.04,1,0,0.0,-2.0,0,0,0.19,0,-1,0,0,1,0,1,0,1,-0.64,0.37,-0.27,0.73,1.37,1.0,0.0,-7.32,-1.35,-1.35,8.37,1.05,-6.15,-1.77,-7.92,4.37,6.14,12.29,-6.05,0.54,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2025-04-28 08:50:00,1,1,3292.97,44.75,48.58,49.4,0.5,1.61,-0.17,-0.17,-1.14,0.34,-22.35,-66.16,-29.9,27.59,24.2,27.59,24.2,27.59,27.8,0.8660254037844387,-0.4999999999999998,-3.83,-4.65,-0.82,0.92,0.91,0.98,2,2,2,5,-1.11,0,1,-0.17,0.0,0,0,0.0,-1.48,0,0,0.15,0,0,0,1,1,1,1,0,1,-0.65,0.27,-0.38,0.62,1.27,1.0,0.0,-7.32,-1.45,-1.45,8.27,0.95,-5.88,-2.0,-7.88,3.88,5.88,11.76,-6.24,0.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
2025-04-28 08:55:00,1,1,3295.12,53.13,52.8,52.15,0.54,1.42,-0.13,-0.15,-0.59,0.09,18.74,-31.85,-4.08,46.68,32.67,44.75,32.03,44.75,32.03,0.8660254037844387,-0.4999999999999998,0.33,0.98,0.65,1.01,1.02,1.01,2,2,2,0,-0.88,0,1,0.04,0.02,1,0,0.04,-0.68,0,0,0.55,1,0,0,1,1,1,1,1,1,-0.38,0.28,-0.1,-1.14,-0.76,-1.04,0.0,-7.11,0.7,0.7,10.21,3.1,-5.69,-0.02,-5.71,5.68,5.7,11.39,-3.99,2.6,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0
2025-04-28 09:00:00,1,1,3292.88,44.86,48.35,49.23,0.38,1.22,-0.14,-0.13,-0.68,-0.16,5.74,-53.45,-39.92,53.18,42.48,44.28,38.87,44.28,38.87,0.7071067811865476,-0.7071067811865475,-3.49,-4.37,-0.88,0.93,0.91,0.98,2,2,2,5,-0.84,0,1,-0.16,-0.01,0,0,-0.01,-0.52,0,0,-0.09,1,0,0,1,1,1,1,1,1,-0.46,0.19,-0.27,0.82,1.28,1.09,0.0,-7.11,-1.54,-1.54,7.97,0.86,-5.67,-2.27,-7.94,3.4,5.67,11.34,-5.84,0.75,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 09:05:00,1,1,3294.42,50.98,51.38,51.2,0.38,1.02,-0.12,-0.12,-0.4,-0.36,79.97,-18.55,-13.35,66.36,55.41,47.9,45.64,47.9,45.64,0.7071067811865476,-0.7071067811865475,-0.4,-0.22,0.18,0.99,1.0,1.0,2,2,2,3,-0.64,0,1,0.0,0.0,0,0,0.02,-0.04,0,0,0.28,1,0,0,1,1,1,1,1,1,-0.32,0.19,-0.13,-0.54,-0.22,-0.41,0.0,-6.8,0.0,0.0,9.2,2.4,-5.64,-0.77,-6.41,4.87,5.64,11.28,-3.98,2.61,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2025-04-28 09:10:00,1,1,3292.3,43.26,47.26,48.48,0.2,0.8,-0.14,-0.12,-0.63,-0.57,24.45,-43.63,-47.98,55.33,58.29,40.85,44.34,40.85,44.34,0.7071067811865476,-0.7071067811865475,-4.0,-5.22,-1.22,0.92,0.89,0.97,2,2,2,5,-0.6,0,1,-0.18,-0.02,0,0,-0.02,-0.06,0,0,-0.23,1,0,0,0,1,0,1,0,1,-0.45,0.09,-0.36,1.19,1.64,1.55,0.0,-5.1,-2.12,-2.12,5.38,0.28,-5.69,-2.86,-8.55,2.82,5.68,11.37,-5.67,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 09:15:00,1,1,3295.07,53.9,52.61,51.98,0.28,0.6,-0.1,-0.13,-0.2,-0.72,-50.99,-54.39,-65.48,63.29,61.66,48.32,45.69,46.33,45.03,0.7071067811865476,-0.7071067811865475,1.29,1.92,0.63,1.02,1.04,1.01,2,2,2,0,-0.32,0,1,0.08,0.03,1,0,0.04,0.52,1,0,0.43,0,0,0,1,1,1,1,1,1,-0.21,0.13,-0.08,-1.19,-0.98,-1.11,-0.82,-5.13,1.47,0.65,8.18,3.05,-5.66,-0.15,-5.81,5.52,5.67,11.33,-2.73,3.86,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2025-04-28 09:20:00,1,1,3292.58,45.04,47.91,48.85,0.14,0.44,-0.12,-0.14,-0.42,-0.76,-55.91,-35.87,-54.14,54.21,57.61,49.35,46.17,41.73,42.97,0.7071067811865476,-0.7071067811865475,-2.87,-3.81,-0.94,0.94,0.92,0.98,2,2,2,5,-0.3,0,1,-0.14,0.02,1,0,-0.02,0.34,1,0,-0.22,0,0,0,0,1,1,1,0,1,-0.33,0.05,-0.28,0.98,1.31,1.26,-2.27,-5.32,0.43,-1.84,5.88,0.56,-5.57,-2.68,-8.25,2.89,5.57,11.14,-4.92,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-04-28 09:25:00,1,1,3292.61,45.17,47.97,48.89,0.03,0.35,-0.13,-0.13,-0.52,-0.65,-94.07,-46.52,-69.43,62.53,60.01,57.76,51.81,42.5,43.52,0.7071067811865476,-0.7071067811865475,-2.8,-3.72,-0.92,0.94,0.92,0.98,2,2,2,5,-0.32,0,1,-0.11,0.0,0,0,-0.01,0.13,1,0,-0.1,0,0,0,1,1,1,1,0,1,-0.4,-0.01,-0.41,0.71,1.11,1.12,-2.17,-5.44,0.36,-1.81,6.03,0.59,-5.65,-2.45,-8.1,3.2,5.65,11.3,-4.56,2.03,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
2025-04-28 09:30:00,1,1,3291.67,41.66,46.16,47.69,-0.13,0.26,-0.16,-0.13,-0.73,-0.59,-154.84,-80.86,-90.37,50.18,55.64,50.33,52.48,34.01,39.41,0.7071067811865476,-0.7071067811865475,-4.5,-6.03,-1.53,0.9,0.87,0.97,2,2,2,5,-0.39,0,0,-0.16,-0.03,0,0,-0.03,-0.14,0,0,-0.21,-2,0,0,0,1,0,1,0,1,-0.54,-0.09,-0.63,1.24,1.78,1.87,-2.05,-5.19,-0.7,-2.75,4.84,-0.35,-5.64,-3.06,-8.7,2.57,5.63,11.27,-5.07,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 09:35:00,1,1,3285.87,26.72,36.94,41.17,-0.71,0.12,-0.3,-0.15,-1.92,-0.68,-206.7,-214.42,-180.36,31.9,48.2,30.47,46.19,21.7,32.74,0.7071067811865476,-0.7071067811865475,-10.22,-14.45,-4.23,0.72,0.65,0.9,1,1,2,5,-0.83,0,0,-0.58,-0.15,0,0,-0.14,-1.24,0,0,-1.19,-3,-3,-2,0,1,0,1,0,1,-1.29,-0.4,-1.69,5.28,6.57,6.97,-2.27,-4.63,-5.14,-7.41,-1.52,-6.15,-6.48,-8.21,-14.69,-1.72,6.49,12.97,-10.03,-3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 09:40:00,1,1,3287.21,33.18,39.93,43.06,-1.06,-0.05,-0.4,-0.18,-2.25,-0.86,-135.37,-196.0,-191.75,23.68,35.25,21.33,34.04,16.32,24.01,0.7071067811865476,-0.7071067811865475,-6.75,-9.88,-3.13,0.83,0.77,0.93,1,1,2,5,-1.01,0,0,-0.35,-0.22,0,0,-0.1,-1.39,0,0,-0.33,-1,-2,-2,0,1,0,1,0,0,-1.58,-0.59,-2.17,2.95,4.53,5.12,-2.27,-4.49,-3.24,-5.51,-0.32,-4.81,-6.83,-6.31,-13.14,0.52,6.83,13.66,-7.94,-1.35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-28 09:45:00,1,1,3287.87,36.4,41.4,43.99,-1.26,-0.24,-0.48,-0.21,-2.21,-1.03,-68.61,-120.99,-148.13,22.3,25.96,19.14,23.65,15.84,17.95,0.7071067811865476,-0.7071067811865475,-5.0,-7.59,-2.59,0.88,0.83,0.94,1,2,2,5,-1.02,0,0,-0.2,-0.27,0,0,-0.08,-1.18,0,0,0.04,0,-1,-1,0,1,0,0,0,0,-1.63,-0.7,-2.33,1.72,3.35,4.05,-2.27,-4.49,-2.58,-4.85,0.34,-4.15,-7.01,-5.17,-12.18,1.83,7.0,14.01,-6.99,-0.4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2025-04-28 09:50:00,1,1,3283.0,25.72,34.65,39.05,-1.8,-0.48,-0.64,-0.27,-3.01,-1.32,-102.91,-165.31,-188.3,21.6,22.53,17.55,19.34,16.07,16.07,0.7071067811865476,-0.7071067811865475,-8.93,-13.33,-4.4,0.74,0.66,0.89,1,1,1,5,-1.32,0,0,-0.54,-0.37,0,0,-0.16,-1.69,0,0,-0.8,-1,-2,-2,0,1,0,0,0,0,-2.19,-0.98,-3.17,4.94,7.13,8.11,-2.56,-3.36,-6.39,-8.95,-5.66,-9.02,-8.04,-9.36,-17.4,-1.31,8.05,16.09,-11.48,-4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-04-28 09:55:00,1,1,3283.34,27.46,35.44,39.55,-2.17,-0.74,-0.78,-0.34,-3.26,-1.61,-112.12,-142.72,-176.62,17.64,20.51,13.39,16.69,12.81,14.9,0.7071067811865476,-0.7071067811865475,-7.98,-12.09,-4.11,0.77,0.69,0.9,1,1,1,5,-1.43,0,0,-0.37,-0.44,0,0,-0.14,-1.65,0,0,-0.25,-1,-1,-2,0,0,0,0,0,0,-2.43,-1.19,-3.62,3.45,5.88,7.07,-2.86,-1.2,-5.28,-8.14,-7.48,-8.68,-8.6,-8.32,-16.92,0.29,8.61,17.21,-10.44,-3.86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-28 10:00:00,2,1,3280.39,22.21,31.84,36.81,-2.67,-1.07,-0.96,-0.44,-3.81,-2.01,-96.87,-119.6,-155.36,6.51,15.25,4.44,11.79,4.13,11.0,0.49999999999999994,-0.8660254037844387,-9.63,-14.6,-4.97,0.7,0.6,0.86,1,1,1,5,-1.6,0,0,-0.5,-0.52,0,0,-0.18,-1.8,0,0,-0.55,0,-1,-2,0,0,0,0,0,0,-2.85,-1.46,-4.31,4.8,7.65,9.11,-2.95,-0.56,-7.31,-10.26,-11.07,-11.63,-9.45,-10.4,-19.85,-0.96,9.44,18.89,-12.49,-5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28 10:05:00,1,1,3286.08,45.6,43.72,44.58,-2.58,-1.37,-1.01,-0.54,-2.86,-2.29,-63.51,-94.6,-125.7,33.67,19.27,22.21,13.35,19.97,12.3,0.49999999999999994,-0.8660254037844387,1.88,1.02,-0.86,1.04,1.02,0.98,2,2,2,1,-1.21,0,0,0.09,-0.47,0,0,-0.05,-0.57,0,0,0.95,0,0,-1,1,1,1,1,1,0,-2.37,-1.41,-3.78,-0.67,1.7,3.11,-3.51,-0.18,0.15,-3.36,-5.76,-5.94,-9.13,-4.14,-13.27,4.99,9.13,18.26,-6.16,0.42,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
