Time,ProfitLabel,TimeFilter,Close,Rsi7,MacdLine1,MacdLine2,MacdLine3,Cci1,StochMain1,StochSignal1,Hour_sin,Hour_cos,RSI7_minus_RSI14,RSI_order,MacdHist1,MacdCross1,MacdAboveZero1,MacdSlope1,MacdHist2,MacdCross2,MacdAboveZero2,MacdSlope2,MacdHist3,MacdCross3,MacdAboveZero3,MacdSlope3,StochCross1,StochCross2,StochCross3,tenkan_kijun_diff,spanA_spanB_diff,boll_bandwidth,close_boll_lower_diff,close_boll_middle_diff,Rsi7_momentum_1,Rsi7_momentum_2,Rsi7_momentum_3,MacdLine1_momentum_1,MacdLine1_momentum_2,MacdLine1_momentum_3,StochMain1_momentum_1,StochMain1_momentum_2,StochMain1_momentum_3,MacdLine2_momentum_1,MacdLine2_momentum_2,StochMain2_momentum_1,StochMain2_momentum_2,StochMain2_momentum_3,MacdLine3_momentum_1,MacdLine3_momentum_2,MacdLine3_momentum_3,StochMain3_momentum_1,StochMain3_momentum_2,StochMain3_momentum_3
2025-04-07 21:50:00,2,1,2965.39,34.35,-1.97,-5.91,-0.8,-169.72,19.19,42.85,-0.7071067811865477,0.7071067811865474,-5.61,5,0.49,1,0,-0.34,0.55,1,0,0.03,-1.41,0,0,-1.26,0,0,0,4.27,-19.64,-7.38,-11.2,3.55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 21:55:00,2,1,2965.85,36.2,-2.18,-5.85,-1.39,-137.69,11.58,26.37,-0.7071067811865477,0.7071067811865474,-4.53,3,0.11,1,0,-0.21,0.47,1,0,0.06,-1.78,0,0,-0.59,0,0,0,3.77,-20.26,-7.48,-10.76,4.21,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 22:00:00,2,1,2971.33,54.15,-1.88,-5.68,-0.62,-14.98,24.95,18.57,-0.5000000000000004,0.8660254037844384,5.09,0,0.25,1,0,0.3,0.49,1,0,0.17,-0.86,0,0,0.77,1,1,0,3.77,-20.26,-7.54,-5.43,9.66,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2025-04-07 22:05:00,2,1,2968.44,46.16,-1.86,-5.57,-0.7,-5.05,39.11,25.21,-0.5000000000000004,0.8660254037844384,0.73,0,0.15,1,0,0.02,0.47,1,0,0.11,-0.74,0,0,-0.08,1,1,1,3.77,-21.03,-5.98,-7.23,4.74,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0
2025-04-07 22:10:00,2,1,2971.71,54.93,-1.56,-5.4,-0.09,34.48,63.84,42.63,-0.5000000000000004,0.8660254037844384,4.99,0,0.33,1,0,0.3,0.5,1,0,0.17,-0.06,0,0,0.61,1,1,1,3.77,-21.59,-5.01,-3.45,6.56,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
2025-04-07 22:15:00,2,1,2971.85,55.3,-1.3,-5.23,0.29,72.55,75.31,59.42,-0.5000000000000004,0.8660254037844384,5.16,0,0.47,1,0,0.26,0.54,1,0,0.17,0.36,1,1,0.38,1,1,1,3.77,-21.59,-4.61,-3.22,6.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
2025-04-07 22:20:00,2,1,2974.86,62.83,-0.83,-5.0,1.07,146.08,91.33,76.83,-0.5000000000000004,0.8660254037844384,8.66,0,0.82,1,0,0.47,0.63,1,0,0.23,1.16,1,1,0.78,1,1,1,3.77,-22.62,-4.85,-0.79,8.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 22:25:00,2,1,2974.02,59.56,-0.53,-4.8,1.3,112.93,89.66,85.43,-0.5000000000000004,0.8660254037844384,6.68,0,1.0,1,0,0.3,0.69,1,0,0.2,1.35,1,1,0.23,1,1,1,3.16,-23.12,-4.81,-1.91,7.71,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 22:30:00,2,1,2977.39,67.48,-0.02,-4.55,2.01,123.98,90.46,90.49,-0.5000000000000004,0.8660254037844384,10.22,0,1.33,1,0,0.51,0.78,1,0,0.25,1.89,1,1,0.71,0,1,1,3.77,-23.9,-5.53,0.48,11.53,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 22:35:00,1,1,2979.65,71.8,0.57,-4.26,2.75,139.95,84.97,88.37,-0.5000000000000004,0.8660254037844384,11.85,0,1.64,1,1,0.59,0.89,1,0,0.29,2.24,1,1,0.74,0,1,1,3.77,-25.67,-6.55,1.24,14.34,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 22:40:00,1,1,2978.5,66.55,0.93,-4.01,2.83,98.94,80.26,85.23,-0.5000000000000004,0.8660254037844384,8.6,0,1.65,1,1,0.36,0.94,1,0,0.25,1.85,1,1,0.08,0,0,1,2.09,-26.84,-7.16,-0.86,13.46,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-07 22:45:00,2,1,2976.84,59.26,1.06,-3.81,2.42,42.03,66.29,77.18,-0.5000000000000004,0.8660254037844384,4.16,0,1.45,1,1,0.13,0.93,1,0,0.2,1.1,1,1,-0.41,0,0,0,1.98,-27.98,-7.38,-3.07,11.7,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 22:50:00,2,1,2975.87,55.14,1.08,-3.64,1.89,-0.3,47.74,64.76,-0.5000000000000004,0.8660254037844384,1.7,0,1.15,1,1,0.02,0.88,1,0,0.17,0.28,1,1,-0.53,0,0,0,1.98,-28.12,-7.48,-4.38,10.59,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 22:55:00,2,1,2976.52,57.45,1.14,-3.46,1.62,-25.72,33.91,49.31,-0.5000000000000004,0.8660254037844384,3.02,0,0.91,1,1,0.06,0.85,1,0,0.18,-0.18,0,1,-0.27,0,0,0,2.66,-29.23,-7.65,-4.13,11.17,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 23:00:00,2,1,2975.32,51.71,1.07,-3.32,1.16,-156.8,37.16,39.6,-0.2588190451025215,0.965925826289068,-0.51,2,0.57,1,1,-0.07,0.78,1,0,0.14,-0.73,0,1,-0.46,0,0,0,2.9,-28.72,-7.72,-5.52,9.91,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 23:05:00,2,1,2977.18,59.1,1.15,-3.15,1.19,-19.08,54.25,41.77,-0.2588190451025215,0.965925826289068,3.85,0,0.43,1,1,0.08,0.74,1,0,0.17,-0.72,0,1,0.03,1,0,1,2.9,-28.52,-7.76,-4.07,11.45,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0
2025-04-07 23:10:00,2,1,2979.15,65.6,1.36,-2.94,1.53,102.23,72.47,54.63,-0.2588190451025215,0.965925826289068,7.34,0,0.43,1,1,0.21,0.74,1,0,0.21,-0.4,0,1,0.34,1,1,1,2.9,-28.52,-8.1,-2.8,13.39,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0
2025-04-07 23:15:00,0,0,2982.4,73.66,1.77,-2.69,2.27,171.86,88.58,71.77,-0.2588190451025215,0.965925826289068,10.93,0,0.64,1,1,0.41,0.79,1,0,0.25,0.31,1,1,0.74,1,1,1,2.9,-28.58,-8.91,-0.73,17.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 23:20:00,0,0,2985.03,78.44,2.28,-2.4,3.09,144.6,92.79,84.61,-0.2588190451025215,0.965925826289068,12.54,0,0.96,1,1,0.51,0.87,1,0,0.29,1.09,1,1,0.82,1,1,1,2.9,-29.21,-9.99,0.16,20.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 23:25:00,0,0,2983.58,70.25,2.54,-2.17,3.13,91.63,90.3,90.56,-0.2588190451025215,0.965925826289068,7.52,0,1.04,1,1,0.26,0.9,1,0,0.23,1.1,1,1,0.04,0,1,1,2.9,-28.04,-10.45,-2.41,18.48,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 23:30:00,0,0,2984.52,72.43,2.79,-1.93,3.18,73.74,87.48,90.19,-0.2588190451025215,0.965925826289068,8.49,0,1.1,1,1,0.25,0.93,1,0,0.24,1.06,1,1,0.05,0,1,0,2.9,-27.18,-10.05,-2.03,18.07,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-07 23:35:00,0,0,2984.52,72.43,2.95,-1.71,3.06,66.64,80.62,86.13,-0.2588190451025215,0.965925826289068,8.49,0,1.06,1,1,0.16,0.93,1,0,0.22,0.81,1,1,-0.12,0,0,0,2.9,-26.88,-9.36,-2.27,16.45,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 23:40:00,0,0,2985.06,73.92,3.09,-1.5,2.95,69.68,80.97,83.03,-0.2588190451025215,0.965925826289068,9.21,0,0.98,1,1,0.14,0.92,1,0,0.21,0.55,1,1,-0.11,0,1,1,2.9,-26.52,-9.48,-2.54,16.42,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
2025-04-07 23:45:00,0,0,2983.73,63.97,3.05,-1.32,2.49,-5.98,67.26,76.29,-0.2588190451025215,0.965925826289068,2.71,0,0.72,1,1,-0.04,0.88,1,0,0.18,-0.05,0,1,-0.46,0,0,0,5.51,-21.83,-8.66,-3.82,13.51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 23:50:00,0,0,2983.19,60.14,2.95,-1.18,2.01,-151.06,42.9,63.71,-0.2588190451025215,0.965925826289068,0.28,0,0.42,1,1,-0.1,0.8,1,0,0.14,-0.63,0,1,-0.48,0,0,0,6.45,-16.11,-8.2,-4.47,11.93,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 23:55:00,0,0,2983.77,62.92,2.88,-1.03,1.75,-84.82,29.32,46.49,-0.2588190451025215,0.965925826289068,2.03,0,0.18,1,1,-0.07,0.74,1,0,0.15,-0.91,0,1,-0.26,0,0,0,7.49,-14.27,-7.61,-3.9,11.33,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 01:00:00,0,0,2981.66,48.54,2.62,-0.93,1.11,-109.1,22.3,31.51,0.2588190451025207,0.9659258262890684,-6.79,3,-0.17,0,1,-0.26,0.64,1,0,0.1,-1.42,0,1,-0.64,0,0,0,8.3,-14.27,-7.25,-5.99,8.52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 01:05:00,0,0,2983.19,56.88,2.51,-0.81,0.99,-101.58,31.47,27.7,0.2588190451025207,0.9659258262890684,-1.43,2,-0.31,0,1,-0.11,0.59,1,0,0.12,-1.31,0,1,-0.12,1,0,0,7.64,-14.52,-6.73,-4.39,9.06,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 01:10:00,0,0,2983.93,60.49,2.46,-0.69,1.01,-41.73,39.15,30.97,0.2588190451025207,0.9659258262890684,0.79,0,-0.35,0,1,-0.05,0.54,1,0,0.12,-1.05,0,1,0.02,1,0,0,6.31,-14.52,-6.65,-3.9,9.4,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
2025-04-08 01:15:00,0,0,2984.28,62.24,2.42,-0.57,1.04,127.01,54.86,41.82,0.2588190451025207,0.9659258262890684,1.86,0,-0.35,0,1,-0.04,0.51,1,0,0.12,-0.79,0,1,0.03,1,1,1,6.31,-12.98,-6.75,-3.88,9.61,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0
2025-04-08 01:20:00,0,0,2983.24,53.97,2.27,-0.48,0.81,5.35,55.16,49.72,0.2588190451025207,0.9659258262890684,-3.33,3,-0.42,0,1,-0.15,0.47,1,0,0.09,-0.77,0,1,-0.23,1,1,0,5.63,-12.13,-6.65,-5.06,8.24,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2025-04-08 01:25:00,2,1,2985.52,65.64,2.32,-0.35,1.08,144.06,67.29,59.1,0.2588190451025207,0.9659258262890684,3.75,0,-0.29,0,1,0.05,0.47,1,0,0.13,-0.29,0,1,0.27,1,1,0,5.39,-12.13,-6.47,-3.03,9.91,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
2025-04-08 01:30:00,1,1,2987.72,73.27,2.5,-0.19,1.6,165.38,80.88,67.78,0.2588190451025207,0.9659258262890684,7.56,0,-0.05,0,1,0.18,0.5,1,0,0.16,0.33,1,1,0.52,1,1,1,5.39,-10.08,-6.25,-1.21,11.3,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2025-04-08 01:35:00,2,1,2986.34,63.03,2.5,-0.08,1.55,118.68,87.5,78.56,0.2588190451025207,0.9659258262890684,1.49,0,0.0,0,1,0.0,0.49,1,0,0.11,0.33,1,1,-0.05,1,1,1,5.4,-9.45,-5.76,-2.59,8.94,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
2025-04-08 01:40:00,2,1,2983.7,48.04,2.27,-0.02,0.95,-14.61,63.75,77.38,0.2588190451025207,0.9659258262890684,-6.38,3,-0.16,0,1,-0.23,0.44,1,0,0.06,-0.18,0,1,-0.6,0,0,0,5.4,-8.32,-4.5,-4.39,4.62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 01:45:00,2,1,2985.67,56.95,2.22,0.07,0.94,-8.8,46.3,65.85,0.2588190451025207,0.9659258262890684,-1.35,2,-0.17,0,1,-0.05,0.42,1,1,0.09,-0.17,0,1,-0.01,0,0,0,5.4,-5.94,-3.49,-1.83,5.15,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 01:50:00,1,1,2987.71,64.34,2.31,0.19,1.28,86.45,51.1,53.72,0.2588190451025207,0.9659258262890684,2.43,0,-0.05,0,1,0.09,0.43,1,1,0.12,0.14,1,1,0.34,0,0,1,5.72,-2.32,-3.08,0.19,6.35,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2025-04-08 01:55:00,2,1,2986.52,57.61,2.27,0.27,1.18,71.04,65.31,54.24,0.2588190451025207,0.9659258262890684,-1.11,2,-0.07,0,1,-0.04,0.4,1,1,0.08,0.02,1,1,-0.1,1,1,1,6.18,1.33,-3.06,-1.18,4.94,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0
2025-04-08 02:00:00,2,1,2985.58,52.55,2.13,0.33,0.89,-29.13,63.06,59.82,0.4999999999999999,0.8660254037844387,-3.7,3,-0.18,0,1,-0.14,0.36,1,1,0.06,-0.25,0,1,-0.29,1,1,1,6.18,1.62,-3.08,-2.17,3.99,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 02:05:00,2,1,2986.35,56.22,2.06,0.4,0.83,20.15,53.5,60.62,0.4999999999999999,0.8660254037844387,-1.59,3,-0.23,0,1,-0.07,0.33,1,1,0.07,-0.31,0,1,-0.06,0,0,0,6.53,1.96,-3.12,-1.58,4.66,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 02:10:00,2,1,2985.61,51.73,1.92,0.45,0.61,-14.1,41.95,52.84,0.4999999999999999,0.8660254037844387,-4.02,3,-0.32,0,1,-0.14,0.29,1,1,0.05,-0.48,0,1,-0.22,0,0,0,4.11,2.08,-3.14,-2.39,3.88,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 02:15:00,2,1,2982.66,37.71,1.56,0.43,-0.1,-159.38,25.32,40.26,0.4999999999999999,0.8660254037844387,-10.63,5,-0.58,0,1,-0.36,0.2,1,1,-0.02,-1.0,0,0,-0.71,0,0,0,2.77,2.08,-3.28,-5.39,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 02:20:00,2,1,2983.28,41.59,1.3,0.43,-0.39,-133.78,15.27,27.51,0.4999999999999999,0.8660254037844387,-8.25,5,-0.7,0,1,-0.26,0.15,1,1,0.0,-1.08,0,0,-0.29,0,0,0,1.31,2.08,-3.34,-4.74,1.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 02:25:00,2,1,2981.62,34.81,0.96,0.39,-0.85,-104.33,10.19,16.93,0.4999999999999999,0.8660254037844387,-11.16,5,-0.9,0,1,-0.34,0.06,1,1,-0.04,-1.34,0,0,-0.46,0,0,0,0.36,2.88,-3.58,-6.54,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 02:30:00,2,1,2981.01,32.54,0.62,0.34,-1.19,-98.8,10.67,12.04,0.4999999999999999,0.8660254037844387,-12.06,5,-1.06,0,1,-0.34,-0.02,0,1,-0.05,-1.44,0,0,-0.34,0,0,0,0.06,5.22,-3.86,-7.32,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 02:35:00,2,1,2979.38,27.03,0.23,0.27,-1.63,-127.54,3.5,8.12,0.4999999999999999,0.8660254037844387,-14.05,5,-1.22,0,1,-0.39,-0.1,0,1,-0.07,-1.56,0,0,-0.44,0,0,0,0.0,5.22,-4.45,-9.32,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 02:40:00,2,1,2979.9,31.36,-0.04,0.21,-1.71,-109.22,9.53,7.9,0.4999999999999999,0.8660254037844387,-11.27,5,-1.23,0,0,-0.27,-0.15,0,1,-0.06,-1.32,0,0,-0.08,1,1,1,-0.68,5.22,-4.71,-8.97,0.45,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-04-08 02:45:00,2,1,2982.29,47.9,-0.07,0.2,-1.22,-2.34,29.75,14.26,0.4999999999999999,0.8660254037844387,-1.37,5,-1.02,0,0,-0.03,-0.15,0,1,-0.01,-0.59,0,0,0.49,1,1,1,-0.68,5.22,-4.76,-6.59,2.94,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
2025-04-08 02:50:00,2,1,2981.35,43.13,-0.16,0.18,-1.06,11.83,49.02,29.43,0.4999999999999999,0.8660254037844387,-3.84,5,-0.86,0,0,-0.09,-0.14,0,1,-0.02,-0.22,0,0,0.16,1,1,1,-0.88,5.22,-4.91,-7.55,2.28,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
2025-04-08 02:55:00,2,1,2981.43,43.69,-0.22,0.16,-0.9,30.83,62.14,46.97,0.4999999999999999,0.8660254037844387,-3.51,5,-0.68,0,0,-0.06,-0.13,0,1,-0.02,0.11,1,0,0.16,1,1,1,-1.43,6.53,-5.04,-7.45,2.62,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2025-04-08 03:00:00,2,1,2983.43,56.2,-0.11,0.18,-0.39,106.74,71.08,60.75,0.7071067811865476,0.7071067811865476,3.57,0,-0.39,0,0,0.11,-0.08,0,1,0.02,0.65,1,0,0.51,1,1,1,-2.25,7.0,-5.04,-5.46,4.61,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2025-04-08 03:05:00,2,1,2982.9,52.59,-0.06,0.19,-0.18,98.67,76.56,69.93,0.7071067811865476,0.7071067811865476,1.46,1,-0.19,0,0,0.05,-0.05,0,1,0.01,0.83,1,0,0.21,1,1,1,-2.25,7.52,-4.99,-5.81,4.17,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 03:10:00,2,1,2985.29,64.57,0.17,0.24,0.41,174.87,79.26,75.63,0.7071067811865476,0.7071067811865476,7.49,0,0.13,1,1,0.23,0.02,1,1,0.05,1.29,1,1,0.59,1,1,1,-0.64,7.91,-4.71,-3.02,6.39,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 03:15:00,2,1,2984.76,60.6,0.3,0.27,0.62,113.05,69.33,75.05,0.7071067811865476,0.7071067811865476,5.13,0,0.29,1,1,0.13,0.06,1,1,0.03,1.3,1,1,0.21,0,1,1,-0.64,8.24,-4.57,-3.33,5.81,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1
2025-04-08 03:20:00,2,1,2988.33,73.42,0.69,0.38,1.39,130.57,78.5,75.7,0.7071067811865476,0.7071067811865476,10.38,0,0.63,1,1,0.39,0.16,1,1,0.11,1.73,1,1,0.77,1,1,1,0.0,8.9,-5.03,-0.45,9.61,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1
2025-04-08 03:25:00,2,1,2988.92,74.99,1.03,0.48,1.88,128.53,87.54,78.46,0.7071067811865476,0.7071067811865476,10.86,0,0.85,1,1,0.34,0.23,1,1,0.1,1.82,1,1,0.49,1,1,1,0.61,8.9,-5.45,-0.45,10.46,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
2025-04-08 03:30:00,2,1,2990.08,77.97,1.38,0.59,2.29,120.23,91.51,85.85,0.7071067811865476,0.7071067811865476,11.74,0,1.04,1,1,0.35,0.29,1,1,0.11,1.84,1,1,0.41,1,1,1,0.77,9.24,-5.87,0.18,11.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 03:35:00,1,1,2992.3,82.6,1.82,0.74,2.84,112.03,91.2,90.09,0.7071067811865476,0.7071067811865476,12.73,0,1.26,1,1,0.44,0.38,1,1,0.15,1.96,1,1,0.55,1,1,1,0.89,9.36,-6.83,1.15,14.8,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 03:40:00,2,1,2991.61,76.75,2.08,0.86,2.88,92.57,87.44,90.05,0.7071067811865476,0.7071067811865476,9.31,0,1.27,1,1,0.26,0.42,1,1,0.12,1.58,1,1,0.04,0,0,0,0.89,9.37,-7.51,-0.53,14.5,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-08 03:45:00,2,1,2990.4,67.04,2.17,0.94,2.54,43.49,82.7,87.12,0.7071067811865476,0.7071067811865476,3.76,0,1.11,1,1,0.09,0.42,1,1,0.08,0.91,1,1,-0.34,0,0,0,1.38,9.37,-7.9,-2.33,13.47,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 03:50:00,2,1,2986.95,47.17,1.94,0.94,1.57,-72.99,51.67,73.94,0.7071067811865476,0.7071067811865476,-6.03,5,0.65,1,1,-0.23,0.33,1,1,0.0,-0.25,0,1,-0.97,0,0,0,2.07,9.37,-7.95,-5.89,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 03:55:00,2,1,2985.48,41.12,1.62,0.92,0.66,-158.19,25.15,53.17,0.7071067811865476,0.7071067811865476,-8.46,5,0.17,1,1,-0.32,0.24,1,1,-0.02,-1.19,0,1,-0.91,0,0,0,2.21,9.37,-7.88,-7.44,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 04:00:00,2,1,2990.59,61.28,1.75,0.99,1.08,-19.91,40.64,39.15,0.8660254037844386,0.5000000000000001,1.46,0,0.14,1,1,0.13,0.23,1,1,0.07,-0.82,0,1,0.42,1,0,0,2.21,7.2,-8.2,-3.01,13.38,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2025-04-08 04:05:00,2,1,2997.2,74.47,2.37,1.18,2.53,133.04,71.9,45.9,0.8660254037844386,0.5000000000000001,5.79,0,0.58,1,1,0.62,0.33,1,1,0.19,0.5,1,1,1.45,1,1,1,2.21,5.99,-9.47,1.55,20.49,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
2025-04-08 04:10:00,2,1,2995.49,67.53,2.69,1.32,2.91,134.82,82.03,64.86,0.8660254037844386,0.5000000000000001,2.82,0,0.71,1,1,0.32,0.38,1,1,0.14,0.77,1,1,0.38,1,1,1,2.21,5.99,-9.98,-1.39,18.57,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2025-04-08 04:15:00,2,1,2995.26,66.55,2.89,1.44,2.95,56.35,77.86,77.26,0.8660254037844386,0.5000000000000001,2.38,0,0.74,1,1,0.2,0.4,1,1,0.12,0.73,1,1,0.04,1,1,0,2.21,6.16,-9.98,-2.42,17.55,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-08 04:20:00,2,1,2994.46,62.87,2.95,1.53,2.67,60.37,67.48,75.79,0.8660254037844386,0.5000000000000001,0.64,0,0.68,1,1,0.06,0.4,1,1,0.09,0.47,1,1,-0.28,0,0,0,2.21,7.56,-9.72,-3.69,15.76,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 04:25:00,2,1,2996.18,67.39,3.1,1.64,2.72,70.16,65.06,70.13,0.8660254037844386,0.5000000000000001,2.69,0,0.72,1,1,0.15,0.43,1,1,0.11,0.54,1,1,0.05,0,0,0,2.21,7.83,-9.86,-2.8,16.92,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
2025-04-08 04:30:00,2,1,2999.15,73.82,3.42,1.8,3.18,94.65,69.09,67.21,0.8660254037844386,0.5000000000000001,5.29,0,0.9,1,1,0.32,0.49,1,1,0.16,0.93,1,1,0.46,1,1,1,2.21,8.15,-10.1,-0.96,19.24,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0
2025-04-08 04:35:00,2,1,2998.69,71.28,3.59,1.93,3.21,142.44,71.23,68.46,0.8660254037844386,0.5000000000000001,3.97,0,0.88,1,1,0.17,0.51,1,1,0.13,0.78,1,1,0.03,1,1,1,2.21,8.47,-9.97,-2.15,17.79,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 04:40:00,1,1,3000.02,74.26,3.8,2.06,3.32,107.24,73.29,71.2,0.8660254037844386,0.5000000000000001,5.24,0,0.85,1,1,0.21,0.52,1,1,0.13,0.59,1,1,0.11,1,1,1,2.44,8.32,-10.12,-1.8,18.43,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 04:45:00,2,1,2997.97,62.57,3.75,2.14,2.84,51.66,60.56,68.36,0.8660254037844386,0.5000000000000001,-0.93,2,0.58,1,1,-0.05,0.47,1,1,0.08,-0.08,0,1,-0.48,0,0,0,5.02,7.45,-9.61,-4.1,15.13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 04:50:00,2,1,2997.27,58.88,3.61,2.2,2.29,-10.67,46.88,60.24,0.8660254037844386,0.5000000000000001,-2.8,3,0.3,1,1,-0.14,0.41,1,1,0.06,-0.61,0,1,-0.55,0,0,0,4.82,6.92,-9.23,-5.02,13.45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
